Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Total_Productive_Hours,Is_Overworked,Free_Time,Study_Productive_Ratio
5.7,0.6,8.5,3.9,5.3,3.05,0,11.6,0,0.0,0.4913792679845459
8.9,3.7,8.5,0.5,2.4,3.46,2,15.0,0,0.0,0.5933332937777804
6.0,0.3,8.5,2.4,6.8,2.81,1,13.100000000000001,0,0.0,0.45801523221257767
9.6,2.6,5.5,5.7,0.6,3.28,2,12.799999999999999,0,3.552713678800501e-15,0.7499999414062547
7.0,0.2,7.5,0.7,8.6,2.81,1,15.799999999999999,0,0.0,0.443037946643168
7.0,1.4,8.9,4.8,1.9,2.97,1,10.3,1,0.0,0.6796115845037297
6.9,0.6,9.0,4.2,3.3,2.83,1,10.799999999999999,0,0.0,0.6388888297325159
6.0,1.5,5.5,3.8,7.2,2.8,2,14.7,0,0.0,0.40816323753991585
7.9,3.6,7.8,0.8,3.9,3.45,1,15.4,0,0.0,0.5129869796761702
6.9,3.4,8.2,3.6,1.9,3.37,1,12.200000000000001,0,0.0,0.5655737241333013
8.8,2.4,5.8,4.8,2.2,3.38,2,13.4,1,0.0,0.6567163689017635
8.6,0.3,7.3,1.0,6.8,3.51,2,15.7,0,0.0,0.5477706657470914
8.1,2.7,9.2,0.9,3.1,2.78,2,13.899999999999999,0,0.0,0.5827337710263475
5.6,3.4,5.8,5.8,3.4,2.84,2,12.4,0,0.0,0.45161286680541396
9.9,0.4,6.5,3.8,3.4,3.73,2,13.700000000000001,1,0.0,0.722627684479731
6.8,3.7,5.3,3.3,4.9,3.37,2,15.399999999999999,0,0.0,0.4415584128858174
6.3,1.5,9.2,1.2,5.8,3.15,1,13.6,0,3.552713678800501e-15,0.4632352600562309
9.1,2.3,8.8,2.7,1.1,3.43,2,12.5,0,3.552713678800501e-15,0.7279999417600047
9.3,1.7,9.8,1.4,1.8,3.12,2,12.8,0,0.0,0.7265624432373092
5.7,1.6,9.8,1.9,5.0,2.72,0,12.299999999999999,0,0.0,0.4634145964703581
8.6,1.2,8.9,2.3,3.0,3.24,2,12.799999999999999,0,0.0,0.6718749475097698
7.4,3.1,6.9,2.7,3.9,2.82,1,14.4,0,0.0,0.513888853202163
7.6,3.2,6.8,3.1,3.3,2.87,1,14.099999999999998,1,0.0,0.539007053971131
8.4,1.1,6.4,5.6,2.5,3.37,2,12.0,0,0.0,0.6999999416666716
8.2,0.1,8.1,3.1,4.5,3.56,2,12.799999999999999,0,0.0,0.6406249499511758
7.7,1.4,5.4,1.2,8.3,3.13,2,17.4,0,3.552713678800501e-15,0.4425287101994994
7.3,0.2,5.2,4.3,7.0,3.21,2,14.5,0,0.0,0.5034482411415007
7.7,2.0,6.2,4.5,3.6,3.07,1,13.3,0,0.0,0.5789473248911786
7.3,1.1,6.2,3.9,5.5,3.0,1,13.9,0,0.0,0.5251798183323871
8.3,3.3,7.1,0.4,4.9,3.56,2,16.5,0,0.0,0.5030302725436199
5.0,2.1,5.2,3.4,8.3,2.9,2,15.4,0,0.0,0.3246753035925128
9.6,3.9,7.7,1.3,1.5,3.47,2,15.0,0,0.0,0.6399999573333361
5.3,1.9,6.2,2.8,7.8,2.87,0,15.0,0,0.0,0.3533333097777794
7.3,2.3,6.8,1.0,6.6,3.35,1,16.2,0,0.0,0.45061725613473724
8.3,1.4,9.7,4.2,0.4,3.25,2,10.100000000000001,0,0.0,0.8217820968532578
6.0,0.2,8.7,5.0,4.1,3.04,1,10.299999999999999,0,0.0,0.5825242152889112
5.1,1.0,7.3,3.8,6.8,3.24,0,12.899999999999999,0,0.0,0.3953488065621081
7.8,3.0,6.4,3.4,3.4,3.14,1,14.2,0,0.0,0.5492957359650891
8.8,2.8,10.0,0.7,1.7,3.16,2,13.3,0,0.0,0.6616540855899185
7.5,1.3,7.2,5.1,2.9,3.27,1,11.700000000000001,0,0.0,0.6410255862371294
6.0,3.5,5.3,5.3,3.9,2.97,2,13.4,0,0.0,0.4477611606148388
6.6,1.3,7.6,5.6,2.9,2.96,1,10.8,0,0.0,0.6111110545267542
9.3,1.6,6.0,2.5,4.6,3.31,2,15.5,0,0.0,0.5999999612903252
6.9,3.7,8.8,2.3,2.3,3.03,1,12.899999999999999,1,0.0,0.5348836794663816
5.3,1.0,7.2,0.9,9.6,2.85,0,15.899999999999999,0,3.552713678800501e-15,0.3333333123689741
9.7,3.1,6.3,2.9,2.0,3.5,2,14.799999999999999,0,3.552713678800501e-15,0.6554053611212595
9.4,2.1,8.9,2.0,1.6,3.43,2,13.1,0,0.0,0.7175571971330384
7.8,0.5,5.6,3.2,6.9,3.36,2,15.2,0,0.0,0.5131578609764565
9.8,1.9,5.3,3.3,3.7,3.93,2,15.4,1,0.0,0.6363635950413251
9.2,4.0,7.2,1.2,2.4,3.1,2,15.6,0,0.0,0.5897435519395159
5.2,1.4,6.3,4.1,7.0,3.12,0,13.6,0,0.0,0.38235291306228586
9.7,1.1,9.1,0.2,3.9,3.3,2,14.7,0,3.552713678800501e-15,0.6598639006895306
9.7,3.1,8.3,2.4,0.5,3.47,2,13.299999999999999,0,0.0,0.7293232534343419
8.2,3.9,8.6,3.1,0.2,3.02,2,12.299999999999999,0,0.0,0.6666666124661291
7.6,0.5,8.0,2.9,5.0,3.15,1,13.1,0,0.0,0.5801526274692651
8.1,0.0,6.0,2.9,7.0,3.19,2,15.1,0,0.0,0.5364238055348474
7.1,2.9,8.0,1.8,4.2,3.17,1,14.200000000000001,0,0.0,0.4999999647887348
7.1,0.9,9.8,0.8,5.4,3.01,1,13.4,1,0.0,0.5298507067275592
6.1,3.1,6.0,0.5,8.3,2.9,1,17.5,0,0.0,0.3485714086530623
7.4,0.0,5.4,4.8,6.4,3.14,2,13.8,1,0.0,0.536231845200591
9.3,2.7,5.3,4.7,2.0,3.41,2,14.0,0,0.0,0.6642856668367382
9.2,3.2,7.5,1.0,3.1,3.48,2,15.5,0,0.0,0.5935483488033323
9.9,0.6,6.1,1.3,6.1,3.63,2,16.6,1,0.0,0.596385506241837
9.0,0.7,5.3,6.0,3.0,3.56,2,12.7,0,0.0,0.7086613615227275
7.8,3.6,9.6,0.0,3.0,3.09,1,14.4,0,0.0,0.5416666290509285
5.4,1.0,8.3,5.3,4.0,3.27,0,10.4,1,0.0,0.5192307193047386
5.9,3.2,9.8,1.4,3.7,2.71,0,12.8,0,0.0,0.46093746398926067
7.5,0.3,7.8,3.0,5.4,3.09,1,13.200000000000001,0,0.0,0.5681817751377443
6.7,2.1,7.9,0.1,7.2,2.78,1,16.0,0,0.0,0.4187499738281266
8.8,2.9,6.8,0.3,5.2,3.17,2,16.9,1,0.0,0.5207100283603534
5.9,2.3,5.8,2.1,7.9,2.66,2,16.1,1,0.0,0.3664596045677264
8.5,2.2,6.9,2.5,3.9,3.25,2,14.600000000000001,0,0.0,0.5821917409457712
5.4,3.5,5.4,4.2,5.5,2.81,2,14.4,0,0.0,0.3749999739583352
9.6,1.1,6.9,3.4,3.0,3.37,2,13.7,0,0.0,0.7007298758591332
8.3,1.6,7.4,0.3,6.4,3.29,2,16.3,1,0.0,0.5092024227483176
6.0,3.2,7.3,1.8,5.7,3.11,1,14.899999999999999,0,0.0,0.4026845367325815
8.7,1.1,5.6,1.5,7.1,3.24,2,16.9,0,0.0,0.5147928689471675
9.6,2.3,7.7,2.6,1.8,3.67,2,13.7,0,0.0,0.7007298758591332
7.6,0.5,5.6,3.2,7.1,3.04,2,15.2,0,3.552713678800501e-15,0.49999996710526534
9.7,1.2,9.3,2.9,0.9,3.51,2,11.799999999999999,0,0.0,0.822033828641201
6.0,1.5,7.5,4.4,4.6,2.8,1,12.1,0,0.0,0.4958677276142374
5.6,1.6,7.4,3.2,6.2,2.75,0,13.4,0,3.552713678800501e-15,0.4179104165738495
9.0,2.8,7.8,3.1,1.3,3.43,2,13.100000000000001,1,0.0,0.6870228483188665
7.1,0.6,8.3,3.1,4.9,2.79,1,12.6,0,0.0,0.5634920187704747
9.5,2.3,5.4,2.7,4.1,3.67,2,15.899999999999999,0,0.0,0.5974842391519347
8.8,3.2,7.5,4.0,0.5,3.2,2,12.5,0,0.0,0.7039999436800046
9.5,3.6,8.4,2.1,0.4,3.11,2,13.5,0,0.0,0.7037036515775074
5.4,3.5,6.6,1.1,7.4,2.72,0,16.3,0,0.0,0.33128832323384516
6.3,1.3,5.7,1.8,8.9,2.65,2,16.5,0,0.0,0.3818181586776873
7.9,1.8,6.7,4.5,3.1,3.24,1,12.8,0,0.0,0.6171874517822303
6.7,3.0,5.8,0.8,7.7,3.09,2,17.4,0,0.0,0.38505744913462936
6.7,3.2,6.2,0.4,7.5,2.74,1,17.4,0,3.552713678800501e-15,0.38505744913462936
7.8,2.1,8.3,1.4,4.4,3.31,1,14.299999999999999,0,0.0,0.5454545073108736
9.3,1.2,8.5,0.1,4.9,3.1,2,15.4,0,0.0,0.6038960646820738
7.7,0.3,9.0,1.3,5.7,2.9,1,13.700000000000001,0,0.0,0.5620437545953464
8.4,3.2,7.8,3.4,1.2,3.02,2,12.8,0,0.0,0.6562499487304728
9.0,1.2,7.9,4.4,1.5,3.62,2,11.7,0,0.0,0.7692307034845554
6.9,1.2,7.3,4.9,3.7,3.05,1,11.8,0,0.0,0.584745713157143
8.3,3.6,5.5,1.4,5.2,3.4,2,17.1,0,0.0,0.4853800885742638
8.5,3.3,9.3,1.2,1.7,3.25,2,13.5,0,0.0,0.6296295829904013
6.2,1.2,8.9,0.5,7.2,2.76,1,14.6,0,0.0,0.42465750516044487
9.1,1.7,8.0,0.5,4.7,3.23,2,15.5,0,0.0,0.5870967363163396
9.8,3.2,7.3,0.8,2.9,3.42,2,15.900000000000002,0,0.0,0.6163521624935747
9.7,1.4,5.8,3.4,3.7,3.67,2,14.799999999999999,0,0.0,0.6554053611212595
7.4,4.0,8.4,0.3,3.9,3.15,1,15.3,1,0.0,0.4836600991071831
10.0,1.6,6.4,3.3,2.7,3.39,2,14.299999999999999,1,0.0,0.699300650398556
5.0,1.8,9.2,3.4,4.6,2.7,0,11.4,0,3.552713678800501e-15,0.43859645275469716
10.0,1.1,6.4,1.0,5.5,3.4,2,16.6,0,0.0,0.6024096022644817
9.0,3.6,9.9,0.3,1.2,3.19,2,13.799999999999999,0,0.0,0.6521738657845025
9.4,1.3,5.6,5.2,2.5,3.2,2,13.200000000000001,0,0.0,0.7121211581726395
7.1,1.1,8.7,2.7,4.4,3.15,1,12.6,0,3.552713678800501e-15,0.5634920187704747
9.9,0.2,6.8,2.9,4.2,3.09,2,14.3,0,0.0,0.6923076438945703
8.6,3.5,9.7,1.8,0.4,3.3,2,12.5,0,0.0,0.6879999449600044
9.3,2.2,9.1,1.0,2.4,3.07,2,13.900000000000002,0,0.0,0.6690647000672878
7.3,1.1,9.8,1.8,4.0,2.91,1,12.4,1,0.0,0.5887096299427718
5.5,2.1,5.3,0.7,10.4,2.79,2,18.0,0,0.0,0.30555553858024787
7.2,3.2,8.7,2.1,2.8,2.78,1,13.2,0,0.0,0.5454545041322346
6.7,1.3,8.9,0.3,6.8,2.79,1,14.8,1,0.0,0.45270267211468435
6.2,3.7,9.3,3.4,1.4,2.92,1,11.3,0,0.0,0.5486725178165913
7.4,2.1,9.9,4.4,0.2,3.23,1,9.700000000000001,0,0.0,0.7628865192900496
6.0,0.9,8.4,2.4,6.3,2.79,1,13.200000000000001,0,0.0,0.45454542011019544
9.7,0.4,7.6,5.5,0.8,3.73,2,10.9,0,0.0,0.8899081752377821
5.8,3.9,9.6,0.8,3.9,2.57,0,13.6,0,0.0,0.42647055687716495
5.6,0.3,9.5,1.2,7.4,2.57,0,13.3,0,0.0,0.42105259992085714
8.0,0.3,6.1,5.6,4.0,2.76,1,12.3,0,0.0,0.6504064511864673
9.5,3.1,5.1,2.0,4.3,3.14,2,16.900000000000002,0,0.0,0.5621301442526541
9.5,2.5,5.4,5.5,1.1,3.59,2,13.1,0,0.0,0.7251907843365815
9.8,0.3,7.7,1.8,4.4,3.23,2,14.500000000000002,1,0.0,0.6758620223543433
7.9,3.8,7.5,0.4,4.4,3.11,1,16.1,0,0.0,0.4906831993364472
8.1,1.4,9.3,2.3,2.9,3.11,2,12.4,1,0.0,0.6532257537721167
8.8,1.1,8.8,1.1,4.2,3.22,2,14.1,1,0.0,0.6241134309139411
6.6,1.9,9.7,5.4,0.4,2.88,1,8.9,0,0.0,0.7415729503850618
5.7,2.0,7.3,5.4,3.6,2.62,0,11.3,0,0.0,0.504424734121705
9.7,1.5,7.5,4.8,0.5,3.3,2,11.7,0,0.0,0.8290597582000208
6.1,0.8,5.2,3.9,8.0,2.56,2,14.9,0,3.552713678800501e-15,0.40939594567812443
6.3,0.2,6.2,4.8,6.5,2.93,1,13.0,0,0.0,0.484615347337281
7.1,3.9,6.0,1.3,5.7,3.3,1,16.7,0,0.0,0.425149675140738
6.5,0.7,6.9,5.5,4.4,2.71,1,11.6,0,0.0,0.5603447792806225
9.7,0.2,6.1,3.4,4.6,3.81,2,14.499999999999998,0,3.552713678800501e-15,0.6689654711058296
8.1,0.2,7.0,3.9,4.8,3.41,2,13.099999999999998,0,3.552713678800501e-15,0.61832056348698
6.6,0.4,7.1,0.8,9.1,3.27,1,16.099999999999998,1,0.0,0.40993786273677874
9.7,1.9,6.6,4.4,1.4,3.06,2,13.0,0,0.0,0.7461537887574009
9.1,3.5,8.4,0.1,2.9,3.36,2,15.5,0,0.0,0.5870967363163396
7.8,3.1,5.7,1.4,6.0,3.14,2,16.900000000000002,0,3.552713678800501e-15,0.46153843422849494
7.2,0.0,9.1,2.2,5.5,3.41,1,12.7,0,3.552713678800501e-15,0.5669290892181821
7.7,2.7,8.5,4.9,0.2,2.68,1,10.600000000000001,0,0.0,0.7264150258099032
9.8,2.6,6.5,0.6,4.5,3.62,2,16.900000000000002,0,0.0,0.5798816224922116
9.2,1.4,8.3,2.4,2.7,3.47,2,13.299999999999999,0,0.0,0.6917292712985511
5.3,1.7,7.7,2.6,6.7,2.54,0,13.7,0,0.0,0.3868612856305631
8.7,3.3,8.9,0.1,3.0,3.34,2,15.0,0,0.0,0.5799999613333359
9.7,3.3,9.2,0.5,1.3,3.18,2,14.3,0,0.0,0.6783216308865991
7.1,1.9,5.8,0.2,9.0,3.02,2,18.0,0,0.0,0.39444442253086537
9.6,2.3,8.3,3.5,0.3,3.41,2,12.2,0,0.0,0.786885181402854
6.7,2.5,5.2,1.1,8.5,3.11,2,17.7,0,0.0,0.37853105206039256
6.8,1.5,7.7,0.0,8.0,3.15,1,16.3,0,0.0,0.4171778885166939
6.2,0.8,6.3,4.8,5.9,2.76,1,12.900000000000002,0,0.0,0.4806201177813862
7.5,3.5,6.2,0.5,6.3,3.0,1,17.3,0,0.0,0.433525986501388
6.8,3.0,7.8,4.9,1.5,2.99,1,11.3,0,0.0,0.601769858250455
5.2,3.9,6.9,0.9,7.1,3.28,0,16.2,0,0.0,0.3209876345069361
8.3,1.1,7.9,3.5,3.2,3.49,2,12.6,0,0.0,0.6587301064499916
6.3,1.8,7.7,4.0,4.2,2.91,1,12.3,0,0.0,0.512195080309343
8.9,1.6,8.2,0.8,4.5,3.3,2,15.0,0,0.0,0.5933332937777804
8.6,0.1,6.0,2.9,6.4,3.42,2,15.1,0,0.0,0.5695363861234182
9.4,2.1,9.6,1.4,1.5,3.2,2,13.0,0,0.0,0.7230768674556256
9.0,1.0,9.5,4.1,0.4,3.34,2,10.4,0,0.0,0.8653845321745642
9.7,2.1,8.4,3.0,0.8,3.51,2,12.6,0,0.0,0.7698412087427612
5.2,2.0,5.8,1.1,9.9,2.58,2,17.1,1,0.0,0.30409354946821343
6.8,1.7,8.1,0.4,7.0,2.75,1,15.5,0,0.0,0.43870964911550653
7.9,2.5,7.8,4.3,1.5,3.19,1,11.9,0,0.0,0.6638654904314715
6.7,3.1,7.2,2.9,4.1,3.24,1,13.9,0,0.0,0.48201435381191704
6.5,0.3,5.5,5.5,6.2,3.28,2,13.0,0,0.0,0.49999996153846454
8.4,0.5,6.8,3.6,4.7,3.34,2,13.600000000000001,1,0.0,0.6176470134083079
5.0,0.8,9.8,3.7,4.7,2.69,0,10.5,0,0.0,0.47619043083900664
6.3,0.3,5.1,1.5,10.8,2.9,2,17.400000000000002,0,0.0,0.3620689447086813
8.6,3.7,7.0,0.9,3.8,3.48,2,16.099999999999998,0,0.0,0.5341614575054996
7.6,3.6,9.0,0.3,3.5,3.27,1,14.7,0,0.0,0.5170067675505601
9.5,0.5,7.7,5.3,1.0,3.78,2,11.0,0,0.0,0.8636362851239742
7.1,1.9,5.4,1.7,7.9,3.14,2,16.9,0,3.552713678800501e-15,0.4201183183361942
6.4,1.8,8.4,1.0,6.4,2.93,1,14.600000000000001,0,0.0,0.43835613435916887
7.4,3.0,9.3,2.7,1.6,2.95,1,12.0,0,0.0,0.6166666152777821
9.7,0.5,8.9,1.3,3.6,3.53,2,13.799999999999999,0,0.0,0.7028984997899638
9.7,2.9,8.8,0.6,2.0,3.87,2,14.6,0,0.0,0.6643835161381153
8.8,0.4,9.8,4.5,0.5,3.12,2,9.700000000000001,0,0.0,0.9072164013178968
6.4,3.3,7.6,2.8,3.9,3.11,1,13.600000000000001,0,0.0,0.47058820069204405
8.6,1.6,8.1,4.0,1.7,2.94,2,11.899999999999999,0,0.0,0.7226890149000829
8.6,0.2,9.3,2.7,3.2,3.11,2,12.0,0,0.0,0.7166666069444494
7.4,3.5,6.9,4.5,1.7,2.95,1,12.6,0,0.0,0.587301540690354
5.5,1.9,10.0,4.6,2.0,2.83,0,9.4,0,0.0,0.5851063207333702
6.2,1.6,8.9,4.6,2.7,2.63,1,10.5,0,0.0,0.5904761342403683
6.1,3.7,8.0,2.3,3.9,3.41,1,13.7,1,0.0,0.44525544195215755
7.8,1.9,7.5,1.1,5.7,3.18,1,15.4,0,0.0,0.5064934736043198
9.1,2.2,5.7,4.6,2.4,3.17,2,13.7,0,0.0,0.6642335281581366
7.6,0.5,9.7,1.1,5.1,3.07,1,13.2,0,0.0,0.5757575321395809
6.3,1.6,6.9,4.8,4.4,2.69,1,12.299999999999999,1,0.0,0.5121950803093431
6.3,2.0,5.7,3.7,6.3,2.91,2,14.6,0,0.0,0.43150681975980687
7.8,2.9,9.7,3.3,0.3,3.09,1,11.0,0,0.0,0.7090908446281051
9.5,3.9,9.3,0.1,1.2,3.28,2,14.6,0,0.0,0.6506848869393913
9.7,1.7,5.0,2.7,4.9,3.47,2,16.3,0,3.552713678800501e-15,0.5950919880311663
6.7,1.9,8.1,5.2,2.1,2.88,1,10.700000000000001,0,3.552713678800501e-15,0.6261681657786761
8.3,1.7,9.1,4.4,0.5,3.26,2,10.5,0,0.0,0.7904761151927511
6.4,0.2,8.3,5.2,3.9,2.75,1,10.5,0,0.0,0.6095237514739285
5.8,3.2,9.3,5.2,0.5,2.96,0,9.5,0,0.0,0.6105262515235526
6.6,2.2,5.3,0.3,9.6,2.94,2,18.4,0,0.0,0.35869563267958515
8.6,1.8,6.3,1.1,6.2,3.2,2,16.6,1,0.0,0.5180722579474543
7.4,1.4,6.6,5.8,2.8,2.87,1,11.6,1,0.0,0.6379309794887088
8.2,0.1,7.2,5.3,3.2,3.12,2,11.499999999999998,0,0.0,0.7130434162570943
8.8,2.4,7.9,0.3,4.6,3.26,2,15.8,1,0.0,0.5569619900656969
5.7,2.5,6.0,3.0,6.8,2.5,0,15.0,0,0.0,0.3799999746666684
9.7,3.4,8.6,0.2,2.1,3.53,2,15.2,0,3.552713678800501e-15,0.6381578527527728
5.5,2.0,5.8,5.9,4.8,2.82,2,12.3,0,0.0,0.4471544351906963
6.8,2.6,5.6,2.6,6.4,2.77,2,15.799999999999999,0,0.0,0.4303797195962203
6.4,3.6,5.2,5.5,3.3,2.86,2,13.299999999999999,0,0.0,0.48120297133812256
8.9,0.1,9.8,2.7,2.5,3.51,2,11.5,0,0.0,0.7739129761814804
6.5,1.5,5.3,5.9,4.8,3.0,2,12.8,0,0.0,0.5078124603271515
7.2,3.8,6.2,3.2,3.6,3.02,1,14.600000000000001,0,0.0,0.493150651154065
7.4,2.8,5.3,1.2,7.3,3.25,2,17.5,0,0.0,0.42285711869387893
5.9,2.3,6.1,5.2,4.5,2.72,0,12.7,0,3.552713678800501e-15,0.4645668925537881
9.7,2.1,6.8,1.3,4.1,3.55,2,15.899999999999999,0,0.0,0.610062854713028
9.7,1.6,8.5,2.1,2.1,3.87,2,13.399999999999999,0,0.0,0.7238805429939894
7.6,1.1,7.3,2.8,5.2,3.2,1,13.9,0,0.0,0.5467625505926222
6.6,0.2,7.5,3.3,6.4,3.02,1,13.2,0,0.0,0.499999962121215
5.8,3.0,9.9,5.0,0.3,2.93,0,9.1,0,0.0,0.6373625673227948
8.5,1.8,7.7,5.1,0.9,3.23,2,11.200000000000001,0,0.0,0.7589285036670979
7.4,1.5,7.5,3.5,4.1,3.33,1,13.0,0,0.0,0.5692307254437904
5.5,2.4,5.6,0.5,10.0,3.11,2,17.9,0,0.0,0.3072625526668965
7.6,1.6,7.9,0.5,6.4,2.89,1,15.6,0,0.0,0.48717945595003487
9.9,2.2,8.4,1.1,2.4,3.43,2,14.5,1,0.0,0.6827585736028571
5.5,3.9,6.4,2.5,5.7,2.8,0,15.1,0,0.0,0.3642383864742791
9.1,2.1,6.4,0.4,6.0,3.37,2,17.2,0,0.0,0.529069736681992
5.8,3.6,8.4,1.5,4.7,2.91,0,14.1,0,0.0,0.4113474885569157
7.9,1.6,6.8,1.3,6.4,3.1,1,15.9,0,0.0,0.4968553146631878
8.3,3.9,5.9,3.5,2.4,2.95,2,14.600000000000001,0,0.0,0.5684931117470472
6.3,3.3,7.4,3.3,3.7,2.52,1,13.3,1,0.0,0.47368417491096426
6.5,0.7,5.4,4.3,7.1,3.1,2,14.299999999999999,1,0.0,0.4545454227590614
7.0,1.7,7.3,2.2,5.8,2.85,1,14.5,0,0.0,0.4827585873959595
5.5,1.2,8.3,4.0,5.0,2.76,0,11.7,0,0.0,0.4700854299072283
6.0,0.8,5.1,5.4,6.7,2.54,2,13.5,0,0.0,0.4444444115226362
6.1,0.9,6.4,0.8,9.8,2.79,1,16.8,1,0.0,0.36309521648242754
5.7,2.6,6.7,4.2,4.8,2.9,0,13.1,0,0.0,0.43511447060194886
7.8,1.0,8.3,0.7,6.2,2.69,1,15.0,0,0.0,0.5199999653333357
6.3,2.4,9.4,5.9,0.0,3.22,1,8.7,0,0.0,0.7241378478002475
8.0,1.6,6.1,1.5,6.8,2.75,1,16.400000000000002,0,0.0,0.4878048483045823
9.6,1.5,6.9,2.3,3.7,3.37,2,14.8,1,0.0,0.6486486048210401
9.2,2.6,8.1,1.4,2.7,3.39,2,14.499999999999998,0,0.0,0.6344827148632611
7.0,2.0,8.3,0.1,6.6,3.27,1,15.6,0,0.0,0.4487179199539795
9.4,1.8,6.7,0.8,5.3,3.37,2,16.5,0,0.0,0.5696969351698827
7.0,2.7,7.1,5.8,1.4,2.47,1,11.100000000000001,0,0.0,0.6306305738170653
8.0,3.2,5.5,2.4,4.9,3.36,2,16.1,0,0.0,0.4968943790748832
9.3,0.3,5.4,5.1,3.9,3.02,2,13.500000000000002,0,0.0,0.688888837860086
6.1,2.7,7.7,5.0,2.5,3.04,1,11.3,0,0.0,0.5398229610776141
7.1,1.3,8.0,5.6,2.0,3.08,1,10.4,0,0.0,0.6826922420488228
9.2,4.0,5.1,0.6,5.1,3.62,2,18.299999999999997,0,0.0,0.5027322129654529
6.4,1.0,8.9,0.3,7.4,3.04,1,14.8,1,0.0,0.4324324032140268
6.8,2.0,7.8,4.4,3.0,3.27,1,11.8,0,0.0,0.5762711376041408
7.9,2.2,8.2,1.5,4.2,2.87,1,14.3,0,0.0,0.5524475138148592
5.4,0.5,6.1,3.0,9.0,2.91,0,14.9,0,0.0,0.3624160830593233
8.9,1.4,7.0,2.4,4.3,3.5,2,14.6,0,0.0,0.6095889993432193
6.0,0.2,8.0,5.9,3.9,2.76,1,10.1,0,0.0,0.594059347122837
9.1,2.8,9.7,1.0,1.4,3.53,2,13.3,0,0.0,0.6842104748713929
8.3,1.9,8.2,2.5,3.1,3.25,2,13.3,0,0.0,0.6240601034541277
7.6,3.2,8.7,3.0,1.5,2.86,1,12.3,0,0.0,0.617886128627144
5.6,2.9,7.5,5.4,2.6,2.98,0,11.1,0,0.0,0.5045044590536524
5.7,3.0,5.0,1.0,9.3,2.42,2,18.0,0,0.0,0.31666664907407505
7.9,2.9,9.6,2.5,1.1,2.99,1,11.9,0,0.0,0.6638654904314715
5.0,0.5,7.7,4.1,6.7,3.07,0,12.2,0,0.0,0.40983603198065316
7.1,2.9,7.6,0.4,6.0,3.15,1,16.0,0,0.0,0.4437499722656267
8.6,3.6,5.6,5.9,0.3,3.21,2,12.5,0,0.0,0.6879999449600044
6.0,0.0,10.0,1.7,6.3,2.7,1,12.3,0,0.0,0.48780483838985056
7.9,3.6,6.6,4.0,1.9,3.29,1,13.4,0,0.0,0.5895521948095378
5.9,2.5,6.7,1.3,7.6,2.7,0,16.0,0,0.0,0.36874997695312645
9.5,1.6,6.2,2.7,4.0,3.32,2,15.1,0,0.0,0.6291390311828456
6.6,3.0,9.9,2.0,2.5,3.03,1,12.1,0,0.0,0.5454545003756611
5.8,2.8,7.6,3.9,3.9,3.09,0,12.5,0,0.0,0.463999962880003
9.4,1.8,9.5,2.5,0.8,3.91,2,12.000000000000002,0,0.0,0.7833332680555609
6.6,3.9,8.3,0.2,5.0,2.93,1,15.5,0,0.0,0.42580642414152103
6.6,2.5,5.3,0.1,9.5,2.6,2,18.6,1,0.0,0.35483869060007034
7.2,1.1,5.8,4.1,5.8,2.96,2,14.1,0,0.0,0.5106382616568609
7.6,0.8,6.6,3.6,5.4,3.3,1,13.8,0,0.0,0.5507245977735798
8.6,2.7,7.4,3.4,1.9,3.45,2,13.2,0,0.0,0.6515151021579468
5.2,2.5,8.9,3.0,4.4,2.51,0,12.100000000000001,0,0.0,0.42975203059900574
8.2,2.8,9.4,1.2,2.4,3.06,2,13.399999999999999,0,0.0,0.6119402528402796
8.8,2.2,9.4,1.9,1.7,3.85,2,12.7,0,0.0,0.692913331266667
8.7,3.9,5.4,0.3,5.7,3.42,2,18.299999999999997,1,0.0,0.47540981008689565
9.7,2.1,8.1,2.0,2.1,3.49,2,13.899999999999999,0,0.0,0.697841676414268
8.7,1.2,6.5,5.0,2.6,3.25,2,12.499999999999998,0,0.0,0.6959999443200046
5.4,3.5,6.3,3.6,5.2,2.85,0,14.100000000000001,1,0.0,0.3829786962426457
7.1,2.8,6.7,1.7,5.7,3.16,1,15.600000000000001,0,3.552713678800501e-15,0.455128175953322
10.0,3.0,8.2,1.0,1.8,3.81,2,14.8,0,0.0,0.6756756300219169
7.7,3.4,5.2,2.2,5.5,3.22,2,16.599999999999998,0,0.0,0.46385539374365103
6.2,1.8,5.4,5.7,4.9,2.98,2,12.900000000000002,0,0.0,0.4806201177813862
7.8,3.7,5.0,4.5,3.0,3.16,2,14.5,0,0.0,0.5379309973840691
9.5,0.6,5.5,2.5,5.9,3.44,2,16.0,0,0.0,0.5937499628906273
7.6,0.6,5.0,4.9,5.9,3.29,2,14.1,0,0.0,0.5390070539711309
5.4,2.5,9.6,1.3,5.2,2.69,0,13.100000000000001,1,0.0,0.4122137089913199
8.0,0.7,8.7,1.8,4.8,3.25,1,13.5,0,0.0,0.5925925486968483
7.3,2.4,5.9,4.4,4.0,3.3,2,13.700000000000001,0,0.0,0.5328466764345492
5.8,2.8,5.6,2.6,7.2,2.62,2,15.8,0,0.0,0.367088584361482
